#Table1
g,i,r,z
17.26695,15.80756,16.27934,0.09535978
17.91689,17.1015,17.42741,0.09558207
18.57495,17.29861,17.68182,0.09536634
18.42414,17.09512,17.49484,0.09542765
18.19033,17.29312,17.65488,0.09548555
18.03792,17.18445,17.53676,0.09572925
16.69847,15.42953,15.81397,0.09535936
17.58529,16.19843,16.6351,0.09533381
18.37011,17.30262,17.7202,0.09567165
17.24087,15.97318,16.41525,0.09572694
18.25598,17.46652,17.84349,0.09552468
17.93864,16.77509,17.16001,0.09532022
18.60548,17.25703,17.65078,0.09570838
17.9696,16.85923,17.186,0.09541713
18.57593,17.58876,18.05169,0.09560783
17.9032,16.52833,17.01511,0.09540975
17.74251,16.96639,17.29827,0.09558938
17.77379,16.72233,17.13403,0.09542787
17.85072,16.8971,17.23711,0.095396
17.99708,16.96075,17.35861,0.09569076
18.66383,17.27659,17.72438,0.09527975
17.79988,16.50244,16.90363,0.0956348
18.00777,17.13926,17.47773,0.09538436
18.00663,16.5433,16.9884,0.09538415
18.12794,16.86762,17.25509,0.0953317
16.6012,15.75464,16.09367,0.0952986
18.52182,17.3799,17.71137,0.09550789
18.31032,17.2569,17.65935,0.09572302
18.95363,18.17791,18.49249,0.09540347
18.33472,17.18513,17.62342,0.09541569
17.53205,16.30144,16.72372,0.09570381
17.99246,17.10611,17.41014,0.09569218
18.09711,16.7355,17.1609,0.09557299
18.18159,16.91084,17.35825,0.09546629
18.05124,17.23091,17.56707,0.09536537
18.3541,16.99291,17.40266,0.09562983
18.27667,17.05957,17.44921,0.0956258
18.66292,21.83063,18.1002,0.09549835
17.74611,16.38207,16.80126,0.09558997
17.615,16.27533,16.68779,0.09553573
18.48531,17.86371,18.14868,0.09531401
16.09948,14.91409,15.31974,0.09573617
18.59009,17.02436,17.54461,0.095599
18.3679,17.05265,17.47103,0.09536687
17.89748,17.02717,17.34604,0.09538191
18.55829,17.14304,17.56571,0.09528146
18.12956,17.16826,17.54702,0.09563655
17.87238,16.63947,17.076,0.09549017
16.65103,15.17895,15.63877,0.09569592
17.86833,16.93904,17.2766,0.09535117
18.59857,17.18176,17.58307,0.09564015
18.52952,17.0943,17.55275,0.09570105
18.37165,17.31689,17.68697,0.09565249
18.05397,17.3787,17.67338,0.09537555
17.6663,16.19085,16.66404,0.09571951
18.24419,16.8747,17.29654,0.09572797
17.98617,16.70134,17.11112,0.09612143
17.85468,16.71535,17.12928,0.09562612
17.73785,16.42367,16.81596,0.09593257
17.80198,16.29318,16.74863,0.09550408
18.3069,17.01181,17.47685,0.09592959
17.25147,16.14211,16.51035,0.09549331
17.65528,16.89852,17.20218,0.0953584
17.95983,16.86843,17.22491,0.09529502
18.34144,16.82718,17.34093,0.09551172
17.40578,16.0093,16.50555,0.09618144
18.24986,17.03457,17.50353,0.09549023
17.81957,16.80887,17.1884,0.09544175
17.75471,16.97562,17.27729,0.09536411
17.83208,16.4151,16.86835,0.09528481
16.615,15.36724,15.76676,0.09568769
17.33576,15.83853,16.32238,0.09561993
17.45719,16.06183,16.478,0.0953014
17.79979,16.66875,17.02452,0.09538717
17.0232,15.83743,16.24282,0.09566592
21.58854,21.45562,21.59988,0.09552583
18.59539,17.37533,17.7981,0.09531646
17.46373,16.07324,16.55683,0.09560782
17.48782,16.05615,16.51611,0.09561065
18.53507,17.10066,17.56996,0.09543069
18.30305,17.20906,17.55764,0.0956875
17.84233,17.00102,17.334,0.09569186
18.49415,17.1967,17.59167,0.09532237
17.99166,16.75769,17.17874,0.09583122
18.41068,17.22553,17.65502,0.09563852
17.29273,15.84926,16.29569,0.09567863
18.51555,17.08342,17.52849,0.09529339
17.78226,16.30372,16.79219,0.09549033
17.68028,16.32813,16.7985,0.09534464
17.99959,16.94305,17.36507,0.09567752
18.27256,16.85715,17.30547,0.09567682
17.89709,16.60665,17.06572,0.09561302
16.89779,15.65277,16.04317,0.09588677
17.50059,16.10777,16.54181,0.09556116
18.16421,16.71131,17.16943,0.09616243
17.17549,15.72456,16.18272,0.09570108
18.00186,17.14388,17.53091,0.09559743
17.2095,16.55367,16.87396,0.0954835
17.34026,15.15227,15.79179,0.09544212
18.14172,16.70982,17.15988,0.09554514
17.75012,17.03712,17.32353,0.09552159
17.57555,16.23153,16.64413,0.09534743
18.76992,17.33324,17.81699,0.09570879
18.1646,16.85483,17.24903,0.09544811
18.01629,16.78271,17.20707,0.09559219
18.63952,16.96431,17.51706,0.09553657
18.16994,17.02966,17.43263,0.09553177
18.21048,17.30227,17.64752,0.09565213
18.47062,17.42093,17.83626,0.09537139
17.31629,15.80405,16.27595,0.09574025
18.29378,16.88929,17.32186,0.09535184
16.87151,15.46913,15.89753,0.09550245
17.20232,15.78653,16.24198,0.0954071
18.47454,17.14311,17.5564,0.09562946
18.13303,16.55627,17.03745,0.09536601
17.96527,16.76144,17.19378,0.09608806
17.76815,16.48243,16.938,0.09599821
17.8907,16.5541,16.9516,0.09541552
17.39984,15.93327,16.41181,0.09531779
17.62344,16.62664,17.00254,0.09527726
18.32042,16.87253,17.31048,0.09534441
18.23942,16.88836,17.3061,0.09591562
18.22853,17.27053,17.6756,0.0952869
17.65512,16.30043,16.72933,0.0955099
17.71068,16.71471,17.05627,0.095303
18.06436,16.749,17.17672,0.09566779
17.82926,16.72187,17.16183,0.09562536
18.22296,17.4057,17.71125,0.095503
18.09661,17.04719,17.43501,0.09598498
16.67648,15.18626,15.63108,0.09613109
18.12545,17.37179,17.68412,0.09563563
17.97157,16.87731,17.29283,0.09572029
17.37827,16.1042,16.4966,0.09558272
17.28998,15.88694,16.30882,0.0956957
18.42979,17.01189,17.46246,0.09530764
18.51064,17.19397,17.60231,0.09560335
17.28712,15.79384,16.25797,0.09536614
18.20232,17.31199,17.62218,0.09572321
18.42131,17.06172,17.48159,0.09530061
18.67331,17.35644,17.74685,0.09554717
17.11004,16.4299,16.75285,0.09542134
17.92307,16.51029,16.94575,0.09536464
18.53546,17.11031,17.52643,0.09562603
18.11856,16.63307,17.11492,0.09540372
18.4595,17.10614,17.53421,0.09611167
17.50027,16.43818,16.8093,0.09577426
18.481,17.50505,17.86271,0.09550805
18.09915,16.72518,17.15296,0.09552001
17.00235,15.85709,16.27052,0.09608167
17.58852,16.2472,16.64434,0.09572475
17.23565,15.9418,16.32911,0.09528371
16.75377,15.29477,15.78929,0.09550857
18.33359,16.99415,17.4056,0.09536558
18.33836,16.96534,17.4597,0.09558328
18.36297,16.91334,17.35507,0.09545775
18.37221,16.99925,17.38847,0.09549599
17.46496,16.08124,16.49338,0.09555307
17.7151,16.44852,16.847,0.09533106
17.91943,16.44951,16.99621,0.09535529
17.79767,16.51958,16.90096,0.09553719
17.76007,16.4497,16.84344,0.09550758
18.63083,17.15437,17.63377,0.09545537
17.66532,16.36673,16.74577,0.09565069
17.30259,15.941,16.39987,0.0957109
17.68074,16.73309,17.11704,0.09571066
18.04921,17.0219,17.36834,0.09554432
17.37962,16.23737,16.61724,0.09529668
17.56726,16.67415,16.96797,0.09545591
17.34522,16.41493,16.75662,0.09588862
17.92012,16.6757,17.04859,0.09552942
18.02061,16.65866,17.09846,0.0961933
17.48856,16.11801,16.5225,0.0955406
18.30119,17.42569,17.71384,0.09552094
17.9577,16.78282,17.22265,0.09540991
17.86038,16.68505,17.07976,0.09613949
17.51403,16.05337,16.50408,0.09564621
18.77047,17.43902,17.84982,0.09544083
17.59388,16.09388,16.56981,0.09598922
17.34981,15.84734,16.31285,0.09564739
17.35158,15.85351,16.31757,0.0952891
18.46118,17.24143,17.66098,0.09620143
18.63272,16.90535,17.4682,0.09533489
18.35389,17.02556,17.47932,0.09559079
17.91618,16.39024,16.86545,0.09567615
18.19475,17.34115,17.65275,0.09568398
17.7848,16.89895,17.28392,0.09527975
18.31264,17.439,17.82094,0.0956884
18.28592,16.89574,17.31124,0.09566742
18.48493,17.35601,17.76262,0.09562402
18.59982,17.25501,17.70279,0.09543642
17.78487,16.55067,17.00546,0.09533744
17.45925,15.93693,16.44217,0.0902744
17.47464,15.9914,16.45377,0.09066449
17.99009,17.37361,17.62291,0.09076062
17.27861,15.76759,16.24876,0.09043615
18.04866,16.50925,17.00915,0.09044734
17.86271,16.28477,16.82889,0.0903767
18.90881,17.51264,17.92953,0.09047871
17.13766,15.71007,16.13967,0.09087048
18.57605,17.5459,17.93093,0.09107269
18.51135,17.12224,17.55558,0.09089534
18.49083,16.94913,17.50417,0.09087506
17.42547,15.9502,16.4246,0.09078925
17.53902,16.06927,16.50993,0.09112112
16.37851,14.92448,15.3765,0.0907777
17.57406,16.09187,16.57483,0.0909446
17.71219,16.23494,16.68285,0.09095191
18.02478,16.82082,17.17731,0.09089577
18.04286,16.48617,16.994,0.09049854
17.20828,15.73742,16.22611,0.0905342
17.35102,16.26218,16.68486,0.09091448
17.37226,15.84379,16.32845,0.09054139
18.37788,16.9331,17.37737,0.09112835
17.71107,16.23069,16.70018,0.09055591
17.08258,15.43538,15.98969,0.09050214
18.00136,16.18383,16.84773,0.09066266
17.04863,15.77067,16.18013,0.09062018
18.31516,16.97202,17.39247,0.09105156
17.26425,15.90901,16.32294,0.09092933
17.59711,16.17349,16.62163,0.09063093
17.70873,16.68149,17.07338,0.090975
17.87918,16.87766,17.25738,0.09106416
18.1841,16.80801,17.22931,0.09080116
18.4946,16.8785,17.38973,0.0904279
18.2386,16.92392,17.34711,0.09107035
22.08442,21.83277,21.9863,0.09027874
17.22144,15.8803,16.29342,0.09023475
17.57373,15.90104,16.50195,0.09077781
18.26076,16.91622,17.34519,0.09109247
18.18286,16.90104,17.29883,0.0908665
21.52321,20.15265,20.89118,0.09027771
17.44656,16.07437,16.49931,0.09024671
18.20298,16.99789,17.42564,0.09074394
18.1057,17.18009,17.54212,0.0910669
17.51767,16.21618,16.54201,0.09086093
17.9003,16.48821,16.92092,0.09105811
18.64349,17.31374,17.67938,0.09098784
16.98687,15.69202,16.11074,0.09089061
17.57866,16.43537,16.86301,0.09074912
17.26644,15.77114,16.25756,0.09038441
18.50495,17.48186,17.89438,0.09081579
18.49863,17.08551,17.51634,0.0907716
17.28243,15.76155,16.22674,0.09044769
17.87856,16.2907,16.80588,0.09065314
17.64708,15.96763,16.53262,0.09087781
17.02061,15.76025,16.17112,0.0906058
17.79439,16.30934,16.78207,0.09087793
18.32306,17.45697,17.80165,0.0909689
18.22179,17.28674,17.70052,0.09087303
17.85451,16.30671,16.83009,0.09078672
18.02514,17.0155,17.37819,0.09100862
17.44481,15.96986,16.43631,0.09068853
17.69397,16.46922,16.87801,0.09100545
18.17712,16.48971,17.02847,0.09057523
18.46095,17.18637,17.63893,0.09099965
17.83574,16.1065,16.64706,0.09050969
19.14887,17.55648,18.05759,0.09071472
18.0025,16.56613,17.02361,0.09074482
19.44695,17.91596,18.41288,0.09070051
20.33741,19.28222,20.06787,0.09031509
17.29881,15.94658,16.3704,0.09062716
18.89708,17.05501,17.69719,0.09045234
17.28668,15.65806,16.24308,0.09056139
17.44526,16.01795,16.52472,0.0905705
16.98921,15.71139,16.13115,0.09090386
18.61748,16.89195,17.45324,0.09070088
17.22126,15.89446,16.35716,0.09066357
17.73668,16.21752,16.72663,0.09057715
16.85033,15.4827,15.97349,0.09035504
17.10664,15.73512,16.16664,0.09058716
17.81047,16.30473,16.77318,0.09040576
18.39545,17.04451,17.46024,0.09088186
17.46211,16.00858,16.45762,0.09032042
16.36293,14.90491,15.3548,0.09084416
21.87232,21.72694,21.7313,0.09081993
21.55468,21.40162,21.56783,0.09029201
17.05583,15.76142,16.15292,0.09065191
16.99066,15.60614,16.03554,0.09104724
17.97485,16.62289,17.04032,0.09076887
17.38409,16.00422,16.51257,0.09072705
17.57987,16.17906,16.64128,0.09095063
17.77815,16.3088,16.81273,0.09038247
18.05506,16.83422,17.23091,0.09075126
17.30432,16.08576,16.50675,0.09081024
18.47928,17.2283,17.68978,0.09053551
18.25969,17.3591,17.66392,0.09032529
18.09715,17.47122,18.15542,0.09111499
17.62484,16.75062,17.06021,0.09083889
18.54612,17.15182,17.57362,0.09094752
18.35135,17.60395,17.9511,0.09077184
17.03541,15.79252,16.18369,0.0909374
18.45669,17.20622,17.63087,0.09103891
17.08424,15.71287,16.16842,0.09045287
17.46212,16.04031,16.48028,0.09045602
17.20228,15.83441,16.24526,0.09109195
17.37177,15.88059,16.33678,0.09057631
18.68953,16.84406,17.45275,0.09071317
17.53419,16.10966,16.60491,0.09042025
17.50503,16.04162,16.48471,0.09071332
20.80352,19.78963,20.35796,0.09066631
17.53001,16.31346,16.7117,0.09113337
21.86047,22.35262,22.54194,0.09052841
18.20121,16.57791,17.1089,0.09079672
17.45078,16.30776,16.67223,0.09079395
18.00515,16.43741,16.93303,0.09069584
17.51691,16.12484,16.56213,0.09052738
18.29666,17.09728,17.45664,0.09081915
18.51452,17.31037,17.75572,0.09075015
18.57932,17.39631,17.81237,0.09103248
17.3475,15.99571,16.42664,0.09103643
18.29179,17.49197,17.83015,0.09106019
17.39477,15.94986,16.41822,0.09028663
17.71629,16.16413,16.66899,0.09041644
17.83379,16.46592,16.96234,0.09024167
17.55033,16.16641,16.57876,0.09066784
21.5419,21.21935,22.21149,0.09063315
17.22793,15.89502,16.38808,0.09033966
17.34895,16.23045,16.60476,0.09087426
17.38314,15.97572,16.47811,0.09027251
21.64171,22.16068,21.8004,0.09060203
21.20421,20.64071,21.02584,0.0902507
17.78258,16.4539,16.91177,0.09104957
16.6569,15.52539,15.91882,0.09111019
18.06302,16.45494,16.96498,0.09050745
18.22563,16.86633,17.28766,0.0908874
17.68926,16.2385,16.68607,0.0903331
18.38054,16.97338,17.40388,0.09080971
17.71806,16.34269,16.77597,0.09110466
17.14882,15.75007,16.19285,0.09029516
17.94357,16.43607,16.93554,0.09053586
17.87642,16.43276,16.87153,0.09084257
17.26219,15.889,16.313,0.09058203
17.34232,15.94212,16.38047,0.09060459
18.43098,16.89356,17.36051,0.0908705
17.70293,16.7816,17.10917,0.09080463
17.24663,16.22628,16.57937,0.09099635
17.33236,15.96056,16.49315,0.09057
18.40761,17.05724,17.48673,0.09084257
17.44706,16.01146,16.50212,0.0904914
17.64397,16.17469,16.63969,0.09060028
17.12922,15.71047,16.14366,0.09073447
17.27719,15.81531,16.26241,0.09081747
18.04259,16.92314,17.31424,0.09079431
17.42544,16.45263,16.83539,0.09106155
17.86321,16.26837,16.80805,0.09034715
17.24285,15.77875,16.24188,0.09053729
17.8901,16.33181,16.81364,0.09064582
18.14346,16.66425,17.18565,0.090957
17.97765,16.66159,17.04853,0.09101984
20.29415,19.04819,19.69894,0.09093733
17.28374,15.99419,16.41002,0.09112575
17.06075,15.9794,16.35346,0.09097847
18.36226,17.01922,17.44417,0.09078948
18.03506,17.00215,17.42109,0.09111653
17.36549,15.92805,16.37918,0.09100784
18.69342,17.35449,17.81524,0.09106369
17.8956,16.48475,17.0178,0.09091997
17.59451,16.66455,17.03759,0.09093533
16.36049,15.2071,15.57241,0.09089898
18.21981,17.31734,17.71041,0.09098179
17.79212,16.46749,16.93286,0.09100222
18.10085,16.73933,17.15323,0.09103833
17.88549,16.62689,17.00197,0.09090685
17.97886,17.07584,17.38384,0.09105136
17.61546,16.2039,16.62761,0.09087317
18.25558,16.95595,17.40546,0.09086329
18.23873,17.63632,17.81847,0.09092905
18.28836,16.70133,17.22101,0.09109694
18.25002,16.92987,17.34234,0.09105632
18.01347,17.0279,17.40627,0.09111857
18.39497,16.97051,17.45945,0.09091624
16.84159,15.4638,15.88691,0.09086438
17.68589,16.35797,16.72901,0.09097391
17.25046,15.80088,16.26844,0.09081495
16.13638,14.63222,15.1079,0.09110292
18.59406,17.3757,17.79597,0.09090561
17.27807,16.04356,16.45434,0.09088915
18.26468,16.92708,17.39331,0.09075304
18.34394,17.0081,17.4454,0.09074371
18.26378,16.99051,17.43976,0.09074731
18.46651,16.79282,17.30808,0.09091054
16.24979,14.94334,15.36961,0.09093726
17.11783,16.01987,16.40737,0.09077608
17.12565,15.76207,16.19971,0.09106269
17.26983,16.45561,16.76946,0.09105387
17.5055,16.1211,16.55385,0.09097873
18.12398,16.99894,17.38486,0.09086544
17.07224,15.95045,16.31415,0.09109338
18.09426,17.44973,17.67927,0.09080962
17.93163,16.97853,17.34624,0.09103201
15.8622,14.57706,15.00432,0.09078961
17.16107,15.81924,16.24367,0.09074309
17.24408,16.25733,16.64072,0.09090446
18.26425,16.86408,17.29308,0.09089562
18.86572,17.49911,17.92349,0.0907748
18.68079,17.29418,17.7227,0.09422401
17.91859,16.6963,17.04446,0.0943665
18.38363,17.73062,18.02583,0.09404817
18.52585,17.21057,17.62433,0.09418344
17.50727,16.13733,16.55111,0.09418297
17.53822,16.14988,16.5797,0.09411356
17.99971,17.14562,17.51718,0.0942346
18.23954,17.30358,17.66001,0.09447556
16.91787,15.52527,15.94212,0.09409785
17.81034,16.50083,16.8877,0.09428968
17.04718,15.71399,16.11312,0.09431928
17.60146,16.68586,17.0764,0.09437793
17.3378,16.38766,16.70529,0.09414028
17.61036,16.75064,17.05527,0.09421825
18.23402,16.87276,17.32141,0.09433124
18.47795,17.13231,17.55298,0.09417307
18.60729,17.27726,17.73325,0.09431718
18.1347,16.65463,17.15981,0.09405865
17.7659,16.71824,17.10882,0.0943988
18.26705,17.39788,17.71672,0.09406053
18.49202,17.13295,17.60177,0.09438831
18.14999,16.77938,17.1741,0.09434879
17.56796,16.38865,16.81925,0.09443618
18.41025,17.0762,17.475,0.09438123
17.70445,16.32726,16.7555,0.09431058
18.39814,17.41718,17.81155,0.09423333
18.37358,17.06827,17.48061,0.09440777
17.03546,16.11386,16.49986,0.09429261
17.32009,16.22003,16.66248,0.09428938
18.20906,17.30442,17.6633,0.09422281
17.53421,16.39398,16.78974,0.09435751
17.65918,16.36866,16.79718,0.09405673
18.13468,17.20625,17.57026,0.09430569
17.83662,16.67753,17.11443,0.09445447
19.09187,17.64219,18.08277,0.09433632
17.92624,16.4848,16.95959,0.09416938
18.40874,17.05998,17.48274,0.0943765
18.23882,17.30703,17.66782,0.0943194
17.81329,16.53951,16.91949,0.09444521
18.06393,16.94184,17.34516,0.0944654
18.17866,16.81474,17.22515,0.09439341
17.6196,16.08665,16.59871,0.09418249
17.82781,16.52553,16.93846,0.09405293
17.71744,16.81925,17.15971,0.0944192
17.33494,16.2785,16.6388,0.09439761
17.42679,15.9639,16.41132,0.09446266
17.86668,16.32243,16.80693,0.09442287
18.81981,18.12181,18.42316,0.09448947
18.30446,16.86673,17.3042,0.09417187
18.11818,16.61871,17.08059,0.09441781
17.55736,16.48281,16.84838,0.09425958
17.35503,16.03421,16.42623,0.09426145
18.23754,17.35178,17.66557,0.09439758
17.56147,16.07029,16.54537,0.09423339
17.9194,16.81924,17.22051,0.09424783
16.90828,15.83694,16.19575,0.09424125
17.74522,16.74542,17.05672,0.09404605
18.19515,16.85583,17.26323,0.09409311
17.95291,17.26907,17.58186,0.09420242
17.70006,16.88107,17.1935,0.09412196
17.82665,16.69843,17.0809,0.09418264
18.43441,17.08842,17.50437,0.09422062
17.5039,16.27921,16.70798,0.09403361
18.04812,16.63807,17.07708,0.09444124
17.92891,17.08932,17.42671,0.09408763
17.58307,16.78716,17.10965,0.09421352
18.42542,16.97544,17.41381,0.09420019
17.95906,16.98959,17.35034,0.09404409
18.08022,16.98553,17.3999,0.09414534
18.35532,16.89635,17.34458,0.09415067
17.446,16.50384,16.82992,0.09441641
17.06094,15.65581,16.05928,0.09406825
18.21906,17.07598,17.52153,0.0940521
17.55653,16.31021,16.69289,0.09420938
17.58429,16.21329,16.62177,0.09431109
18.00385,17.22226,17.53278,0.09413245
17.3284,16.13526,16.56499,0.09403118
17.46484,16.34528,16.74093,0.09436856
18.20127,17.52126,17.83551,0.09428266
18.05093,16.917,17.25116,0.09441359
17.68489,15.92817,16.50784,0.09485705
17.22195,15.77357,16.20336,0.094112
17.77444,16.76723,17.13292,0.09421615
18.43941,17.11106,17.53403,0.09407945
17.70614,16.48409,16.84936,0.09441306
17.85228,16.91557,17.29666,0.09444109
17.20077,15.88768,16.29095,0.09430242
18.07471,16.89766,17.35244,0.09438512
16.83447,15.53471,15.96077,0.09439129
17.99397,16.44617,16.94476,0.09487032
18.61154,17.30901,17.70666,0.09482279
18.16741,17.30288,17.66165,0.09420623
17.34204,15.97113,16.40295,0.09482107
17.20652,16.18871,16.57731,0.09415662
16.76204,15.34468,15.77028,0.09427794
18.61074,17.31279,17.70482,0.0944534
18.49867,16.98844,17.4608,0.09448782
17.66841,16.33186,16.79218,0.09413645
18.89618,17.50051,17.98868,0.09430356
18.56561,17.41118,17.80529,0.09410507
18.28745,16.78389,17.28229,0.09440356
17.40779,15.87606,16.33879,0.09438371
17.9613,16.33938,16.9071,0.09403535
18.15227,17.52865,17.82561,0.09414651
17.94103,16.76768,17.20286,0.09432021
18.09795,16.94246,17.31963,0.09415338
18.53833,17.14747,17.54872,0.09433655
17.86283,16.85534,17.21791,0.09406639
17.44532,16.57439,16.92304,0.09427734
18.11011,16.77604,17.17648,0.09424481
17.69575,16.40946,16.8214,0.09441425
16.91275,15.48678,15.91441,0.09494463
17.73601,16.31534,16.74269,0.09410509
18.2517,17.43351,17.76982,0.0942638
16.67516,15.25741,15.73943,0.09403684
17.95599,16.54608,17.00466,0.09425908
17.60256,16.43768,16.82659,0.09484052
17.93408,16.71346,17.09965,0.09435837
17.383,16.10156,16.52164,0.09409291
18.00182,17.39449,17.69326,0.09429745
17.8778,16.36027,16.84058,0.09412264
17.52765,16.16931,16.60552,0.09405757
17.79996,16.59578,17.01348,0.09467486
18.69814,17.33162,17.75316,0.09420815
18.16305,16.76058,17.17138,0.09428173
18.36518,17.17271,17.62621,0.09429999
17.217,15.95278,16.40689,0.09406762
17.89102,16.50941,16.93561,0.09429988
18.57484,17.1027,17.56458,0.09436048
17.54418,16.11081,16.55307,0.0941529
18.5969,17.30983,17.68366,0.09426702
17.77019,16.46329,16.92413,0.09447935
17.6506,16.49034,16.86235,0.09426565
18.21269,16.81194,17.25554,0.09455565
17.86126,16.87659,17.23203,0.09427395
16.30793,15.29153,15.68526,0.09420555
17.71219,16.77652,17.122,0.09409309
